Id,Label,timeset,eigencentrality,modularity_class,Degree
4720,"ZICKGRAF, FJ",,0.02645,0,29
4721,"KRAUTTER, J",,0.02553,0,35
4722,"THIERING, I",,0.01643,0,18
4723,"SERRANO, A",,0.01643,0,18
4724,"GONTHIER, PL",,0.000501,0,2
4725,"GOMEZ, P",,0.003736,0,10
4726,"RIZZA, E",,0.004148,0,11
4727,"BLITON, M",,0.003825,0,12
4728,"LEDLOW, M",,0.002009,0,6
4729,"OWEN, F",,0.021403,0,21
4730,"LOSKA, Z",,0.000629,0,3
4731,"KAVELAARS, JJ",,0.006946,0,9
4732,"GALLI, D",,0.00463,0,17
4733,"FEMENIA, B",,0.002841,0,9
4734,"KACHWALA, N",,0.002501,0,8
4735,"GUTTIERREZ, CM",,0.002501,0,8
4736,"NICHOLAS, J",,0.002501,0,8
4737,"WATSON, RA",,0.009896,0,29
4738,"MARKOVIC, D",,0.001016,0,2
4739,"DEISS, BM",,0.001223,0,3
4740,"LESCH, H",,0.00613,0,25
4741,"WIELEBINSKI, R",,0.013624,0,37
4742,"ENSSLIN, TA",,0.004528,0,12
4743,"KRONBERG, PP",,0.001035,0,4
4744,"WU, XP",,0.000905,0,3
4745,"UENO, S",,0.056566,0,23
4746,"AWAKI, H",,0.066787,0,50
4747,"FUKAZAWA, Y",,0.040593,0,41
4748,"GREGGIO, L",,0.01194,0,25
4749,"FORT, FBB",,0.002037,0,2
4750,"CHIAPPINI, C",,0.011858,0,9
4751,"CILLIS, AN",,0.000607,0,4
4752,"BAUTZ, MW",,0.019755,0,26
4753,"ROMANOWSKY, AJ",,0.000563,0,1
4754,"PARK, M",,0.002095,0,6
4755,"DOMINGUEZCASCANTE, R",,0.000135,0,1
4756,"FARAUDO, J",,0.000135,0,1
4757,"PRICE, RH",,0.000364,0,2
4758,"WISEMAN, AG",,0.005091,0,18
4759,"MUKHANOV, V",,0.001541,0,6
4760,"ABRAMO, LRW",,0.000495,0,2
4761,"MASHKEVICH, VS",,0,0,0
4762,"BRUNI, M",,0.001341,0,5
4763,"SONEGO, S",,0.000997,0,3
4764,"MARTINEZ, EA",,0,0,0
4765,"WILK, G",,0.000135,0,1
4766,"WLODARCZYK, Z",,0.000135,0,1
4767,"PETER, P",,0.001199,0,7
4768,"CORMIER, D",,0.0013,0,6
4769,"SREDNICKI, M",,0.002421,0,9
4770,"DICK, R",,0.000283,0,2
4771,"DOBACZEWSKI, J",,0.002462,0,8
4772,"MOELLER, P",,0.001575,0,5
4773,"SHARMA, M",,0.001575,0,5
4774,"MOHR, P",,0.00171,0,7
4775,"TOMISAKA, K",,0.001238,0,3
4776,"SIDOLI, L",,0.043509,0,13
4777,"FUKUSHIGE, T",,0.00154,0,8
4778,"MATTOX, JR",,0.047898,0,33
4779,"MCGLYNN, TA",,0.007879,0,7
4780,"SCHACHTER, JF",,0.021889,0,14
4781,"GROVE, JE",,0.076468,0,66
4782,"KURFESS, JD",,0.021425,0,27
4783,"FELDKUN, D",,0.001916,0,2
4784,"RITTER, H",,0.002899,0,13
4785,"OGILVIE, K",,0.000561,0,3
4786,"ELLISON, D",,0.000561,0,3
4787,"FORSYTH, R",,0.000561,0,3
4788,"CASSATELLA, A",,0.01318,0,13
4789,"WAMSTEKER, W",,0.098609,0,74
4790,"WELCH, TMCDL",,0.109454,0,24
4791,"RORABECK, A",,0.12138,0,28
4792,"MINNITI, TMCD",,0.090747,0,19
4793,"BOTTORFF, M",,0.003361,0,9
4794,"BLANDFORD, RD",,0.05314,0,56
4795,"SAWICKI, MJ",,0.002151,0,2
4796,"GROENEWEGEN, M",,0.001197,0,4
4797,"KORANYI, D",,0.074011,0,45
4798,"HEYL, J",,0.00553,0,3
4799,"KONOPLICH, R",,0.001334,0,7
4800,"RUBIN, S",,0.000835,0,4
4801,"MARTIN, DR",,0.003081,0,5
4802,"PENDLETON, JL",,0.003081,0,5
4803,"MADSEN, S",,0.001121,0,4
4804,"WEINBERG, S",,0.000431,0,2
4805,"AVILAREESE, V",,0.004317,0,10
4806,"FIRMANI, C",,0.003591,0,6
4807,"HERNANDEZ, X",,0.004008,0,7
4808,"BONIFACIO, P",,0.007171,0,17
4809,"SCHOENMAKERS, RHM",,0.001808,0,5
4810,"MUNDY, L",,0.000548,0,3
4811,"VOGEL, S",,0.000548,0,3
4812,"HOFNER, P",,0.003926,0,10
4813,"GURZADYAN, VG",,0.003147,0,11
4814,"GRUPEN, C",,0,0,0
4815,"PANAITESCU, A",,0.001781,0,6
4816,"WEN, L",,0.026882,0,16
4817,"TOMANEY, AB",,0.146582,0,38
4818,"KERINS, EJ",,0.001011,0,3
4819,"HEINDL, WA",,0.080908,0,73
4820,"ROTHSCHILD, RE",,0.061863,0,51
4821,"FOCKE, W",,0.01058,0,6
4822,"SWANK, J",,0.09784,0,48
4823,"MENTEN, KM",,0.048264,0,56
4824,"REID, MJ",,0.008835,0,14
4825,"RUPEN, MP",,0.035547,0,30
4826,"COLE, DM",,0.035879,0,17
4827,"SEVERSON, SA",,0.025822,0,10
4828,"BLANCO, P",,0.135659,0,58
4829,"LIDMAN, C",,0.495439,0,151
4830,"SASAKI, S",,0.001011,0,4
4831,"SKIBO, J",,0,0,0
4832,"SCODEGGIO, M",,0.041334,0,56
4833,"HAYNES, RGMP",,0.000941,0,1
4834,"ARMANDROFF, TE",,0.004345,0,5
4835,"HUANG, JS",,0.011037,0,18
4836,"VEDEL, H",,0.001421,0,4
4837,"HELLSTEN, U",,0.004707,0,10
4838,"SCHNEIDER, SE",,0.000665,0,4
4839,"JAANISTE, J",,0.002039,0,4
4840,"LEMOINE, M",,0.013458,0,27
4841,"YAMADA, M",,0.011624,0,7
4842,"ALDCROFT, T",,0.004455,0,2
4843,"BLOSER, P",,0.031414,0,18
4844,"SCOWEN, PA",,0.029694,0,32
4845,"OH, SP",,0.001669,0,4
4846,"HAYNES, M",,0.009728,0,16
4847,"VOGT, N",,0.004896,0,7
4848,"COSTA, LD",,0.037298,0,48
4849,"SALZER, J",,0.007417,0,10
4850,"SMITH, PJ",,0.019713,0,19
4851,"LUPPINO, G",,0.020284,0,23
4852,"EGRET, D",,0.025133,0,43
4853,"ALBROW, TPCM",,0.014614,0,18
4854,"BIRCH, P",,0.014614,0,18
4855,"CALDWELL, JAR",,0.028513,0,32
4856,"GREENHILL, J",,0.034447,0,36
4857,"HILL, K",,0.025445,0,29
4858,"KANE, S",,0.04221,0,47
4859,"MARTIN, R",,0.025834,0,30
4860,"MENZIES, J",,0.025834,0,30
4861,"NABER, RM",,0.025834,0,30
4862,"PEL, JW",,0.023842,0,28
4863,"POLLARD, K",,0.016741,0,22
4864,"SAHU, KC",,0.19592,0,108
4865,"VREESWIJK, P",,0.067608,0,27
4866,"WATSON, R",,0.025445,0,29
4867,"WILLIAMS, A",,0.025834,0,30
4868,"ZWAAN, M",,0.015018,0,21
4869,"RAGA, A",,0.004514,0,5
4870,"HICKSON, P",,0.001321,0,5
4871,"MONTOYA, ML",,0.001286,0,4
4872,"DOMINGUEZTENREIRO, R",,0.001723,0,7
4873,"GONZALEZCASADO, G",,0.00196,0,8
4874,"ANGELINI, L",,0.074989,0,31
4875,"WHITE, NE",,0.076753,0,29
4876,"FERGUSON, JW",,0.00201,0,3
4877,"AGUIRRE, A",,0.002437,0,5
4878,"ALISES, M",,0.002173,0,4
4879,"PRYADKO, JM",,0.000242,0,1
4880,"GLADMAN, B",,0.000795,0,4
4881,"PIGNATELLI, E",,0.005324,0,7
4882,"GALLETTA, G",,0.000924,0,4
4883,"UEDA, Y",,0.082289,0,60
4884,"BERGERON, LE",,0.172642,0,42
4885,"GLORIA, KA",,0.006873,0,10
4886,"LONG, DC",,0.006873,0,10
4887,"KEETON, CR",,0.0214,0,27
4888,"RADFORD, SJE",,0.005362,0,11
4889,"BARRETT, JW",,0.001437,0,3
4890,"DENHARTOG, R",,0.002759,0,6
4891,"PISLAR, V",,0.002341,0,6
4892,"NETO, GBL",,0.002786,0,9
4893,"WERF, PPVD",,0.026113,0,32
4894,"VISSER, A",,0.008676,0,10
4895,"ISAAK, KG",,0.009052,0,12
4896,"JENNESS, T",,0.043581,0,51
4897,"SLEATH, J",,0.008676,0,10
4898,"WINK, J",,0.008676,0,10
4899,"TANCO, GAM",,0.00184,0,8
4900,"JR, JFCS",,0.00344,0,7
4901,"AHARONIAN, FA",,0.002647,0,9
4902,"ROMANI, RW",,0.011587,0,18
4903,"BEERS, TC",,0.023078,0,48
4904,"WILHELM, R",,0.001478,0,4
4905,"GUAINAZZI, M",,0.336733,0,115
4906,"SMITH, G",,0.000499,0,1
4907,"BERKHUIJSEN, EM",,0.00133,0,6
4908,"HORELLOU, C",,0.00599,0,16
4909,"KRAUSE, M",,0.00133,0,6
4910,"POEZD, AD",,0.00133,0,6
4911,"SHUKUROV, A",,0.001819,0,9
4912,"SOKOLOFF, DD",,0.00133,0,6
4913,"CALZETTI, D",,0.024204,0,31
4914,"SETO, N",,0.0007,0,3
4915,"SIINO, M",,0.0007,0,3
4916,"BOROSON, B",,0.007823,0,18
4917,"MCCRAY, R",,0.048897,0,52
4918,"CLARK, CO",,0.003299,0,6
4919,"SLAVIN, J",,0.003299,0,6
4920,"LOW, MM",,0.009112,0,21
4921,"BUREN, DV",,0.019356,0,34
4922,"STROBEL, T",,0.000273,0,1
4923,"DUBATH, P",,0.001458,0,1
4924,"AL, EE",,0,0,0
4925,"STRAUSS, JAWSCSMFDBADMA",,0,0,0
4926,"MULLER, E",,0.001564,0,7
4927,"VIGNALI, C",,0.060433,0,27
4928,"JENKINS, TVCA",,0.011586,0,11
4929,"HUTCHINGS, R",,0.010294,0,11
4930,"COLBERG, JM",,0.016671,0,24
4931,"EFSTATHIOU, GP",,0.043147,0,37
4932,"NELSON, AH",,0.013898,0,16
4933,"TEYSSANDIER, P",,0.002041,0,4
4934,"AND, GAL",,0.002041,0,4
4935,"LIU, BF",,0.001196,0,5
4936,"XIE, GZ",,0.004271,0,18
4937,"YADIGAROGLU, IA",,0.08542,0,30
4938,"OROSZ, JA",,0.026106,0,19
4939,"HJELLMING, RN",,0.020736,0,7
4940,"BAILYN, C",,0.166485,0,67
4941,"JOSHI, KJ",,0.000928,0,5
4942,"MOSHIR, M",,0.002358,0,2
4943,"LONGARETTI, P",,0,0,0
4944,"ZHU, Y",,0.000407,0,2
4945,"MORRIS, SL",,0.039849,0,53
4946,"GRAY, ME",,0.020288,0,18
4947,"VALINIA, A",,0.012295,0,21
4948,"MEYER, D",,0.009679,0,14
4949,"SEMBACH, K",,0.01071,0,16
4950,"CRONE, M",,0.001128,0,3
4951,"NEWMARK, J",,0.000438,0,2
4952,"KONG, M",,0.006899,0,14
4953,"BEICHMAN, CA",,0.022794,0,38
4954,"DINERSTEIN, H",,0.009262,0,18
4955,"HOLLENBACH, DJ",,0.008997,0,21
4956,"LO, KY",,0.025149,0,44
4957,"LORD, S",,0.011801,0,23
4958,"LU, N",,0.006899,0,14
4959,"STACEY, G",,0.016172,0,29
4960,"THRONSON, H",,0.007857,0,17
4961,"LU, NY",,0.011967,0,30
4962,"TUFFS, R",,0.003093,0,6
4963,"ROSSI, SCF",,0.000661,0,3
4964,"MILONE, A",,0.000661,0,3
4965,"BAND, IM",,0.000742,0,3
4966,"TRZHASKOVSKAYA, MB",,0.000742,0,3
4967,"BENENSOHN, JS",,0.001373,0,2
4968,"SIEMIENIECOZICEBLO, G",,0.000182,0,1
4969,"BASU, S",,0.009819,0,38
4970,"ABRAMS, D",,0.000251,0,1
4971,"BROWN, LS",,0.000286,0,2
4972,"SAWYER, RF",,0.0009,0,2
4973,"DOVE, J",,0.001971,0,3
4974,"WILMS, J",,0.039003,0,47
4975,"FRAIXBURNET, D",,0.000135,0,1
4976,"DESPRINGRE, V",,0.000135,0,1
4977,"GUSTAFSSON, B",,0.004536,0,17
4978,"RYDE, N",,0.001217,0,7
4979,"CHERNENKOV, VN",,0.003086,0,9
4980,"GOUSSARD, J",,0.000449,0,2
4981,"GIRARD, TA",,0.001909,0,5
4982,"LIMAGNE, D",,0.001909,0,5
4983,"WAYSAND, G",,0.002563,0,9
4984,"NATH, B",,0.001787,0,6
4985,"BURLEIGH, MR",,0.004724,0,11
4986,"BARSTOW, MA",,0.056962,0,55
4987,"DOBBIE, PD",,0.002177,0,3
4988,"JENSEN, MH",,0.00015,0,1
4989,"ZHUGE, X",,0.000421,0,2
4990,"ROOS, TG",,0.000353,0,2
4991,"KRIBS, GD",,0.000283,0,2
4992,"ROTHSTEIN, IZ",,0.000283,0,2
4993,"ROMAO, JC",,0.000677,0,3
4994,"BRUMBY, SP",,0.000295,0,2
4995,"HANLON, BE",,0.000295,0,2
4996,"JOSHI, GC",,0.00058,0,4
4997,"KOSTAEDT, P",,0.000135,0,1
4998,"LIU, M",,0.000135,0,1
4999,"HOUDASHELT, ML",,0.008831,0,16
5000,"BURBIDGE, EM",,0.002189,0,9
5001,"MENDEZ, M",,0.043477,0,26
5002,"PALTRINIERI, B",,0.008434,0,15
5003,"LOON, JV",,0.007874,0,6
5004,"PATAT, N",,0.007874,0,6
5005,"WATERS, R",,0.007874,0,6
5006,"TITARCHUK, L",,0.007779,0,19
5007,"PIRRONELLO, V",,0.001531,0,6
5008,"LIU, C",,0.00552,0,7
5009,"SHEN, L",,0.000751,0,4
5010,"VIDALI, G",,0.001531,0,6
5011,"SAZONOV, S",,0.041573,0,17
5012,"SMITH, EP",,0.008566,0,13
5013,"DEHARVENG, JM",,0.007198,0,9
5014,"BOSCHAN, P",,0.000135,0,1
5015,"BILTZINGER, P",,0.000135,0,1
5016,"ZIMMER, F",,0,0,0
5017,"KRITSUK, AG",,0,0,0
5018,"FELDMEIER, J",,0.022987,0,14
5019,"KRAWCZYNSKI, H",,0.060721,0,56
5020,"COLLABORATION, TH",,0.044636,0,26
5021,"BARTHELMY, S",,0.219972,0,91
5022,"BUTTERWORTH, P",,0.225432,0,100
5023,"CLINE, T",,0.361859,0,157
5024,"FISHMAN, J",,0.030561,0,9
5025,"MEEGAN, C",,0.197503,0,76
5026,"PARMAR, AN",,0.380581,0,149
5027,"WEIS, K",,0.003417,0,8
5028,"BARR, R",,0.036154,0,26
5029,"BECKER, CM",,0.038883,0,29
5030,"BUS, SJ",,0.036154,0,26
5031,"HARMER, D",,0.036154,0,26
5032,"HURT, T",,0.036154,0,26
5033,"MEHLERT, D",,0.040349,0,36
5034,"RICHSTONE, DO",,0.038435,0,31
5035,"THORSTENSEN, JR",,0.043976,0,42
5036,"WILLMARTH, DW",,0.036154,0,26
5037,"PERRETT, KM",,0.002026,0,5
5038,"BUTTERWORTH, ST",,0.002026,0,5
5039,"GEISLER, D",,0.022377,0,41
5040,"RAMPP, M",,0.000762,0,3
5041,"MCCAUGHREAN, MJ",,0.005749,0,15
5042,"SUTHERLAND, TMCW",,0.088734,0,18
5043,"LEVINE, SE",,0,0,0
5044,"MIROSHNICHENKO, A",,0.001055,0,3
5045,"WEINBERGER, AJ",,0.023958,0,24
5046,"LANZAFAME, G",,0.001194,0,5
5047,"EGGUM, G",,0.001194,0,5
5048,"BAHCALL, N",,0.009158,0,10
5049,"MANCHESTER, RN",,0.03866,0,57
5050,"SANDHU, JS",,0.011076,0,13
5051,"KYLAFIS, ND",,0.001645,0,8
5052,"VITALE, S",,0.050237,0,49
5053,"CERDONIO, M",,0.050237,0,49
5054,"COCCIA, E",,0.056856,0,70
5055,"ORTOLAN, A",,0.052395,0,51
5056,"GORDON, KD",,0.007059,0,18
5057,"MULLISS, CL",,0.002781,0,7
5058,"MELIA, F",,0.004993,0,20
5059,"HENNING, PA",,0.017585,0,20
5060,"C, C",,0.00626,0,8
5061,"PERCIVAL, MJ",,0.000506,0,2
5062,"KARLE, A",,0.001875,0,10
5063,"MIKOLAJSKI, T",,0.00173,0,9
5064,"CICHOS, S",,0.00173,0,9
5065,"HUNDERTMARK, S",,0.00173,0,9
5066,"PANDEL, D",,0.00173,0,9
5067,"SPIERING, C",,0.00173,0,9
5068,"STREICHER, O",,0.00173,0,9
5069,"THON, T",,0.00173,0,9
5070,"WIEBUSCH, C",,0.00173,0,9
5071,"WISCHNEWSKI, R",,0.00173,0,9
5072,"TUCCI, M",,0.002786,0,5
5073,"PRIMACK, JP",,0.002786,0,5
5074,"BULLOCK, JS",,0.008568,0,18
5075,"GUILLOUT, P",,0.009111,0,9
5076,"HABERL, F",,0.065696,0,48
5077,"PAKULL, M",,0.00563,0,7
5078,"PIETSCH, W",,0.047449,0,53
5079,"REINSCH, K",,0.101217,0,46
5080,"COLLABORATION, C",,0,0,0
5081,"ZOU, Z",,0.01989,0,26
5082,"CHRISTENSEN, T",,0.000283,0,2
5083,"PETERSEN, L",,0.000283,0,2
5084,"GAMMELGAARD, P",,0.000283,0,2
5085,"BORISSOVA, J",,0.006129,0,15
5086,"SPASSOVA, N",,0.004598,0,8
5087,"NOYES, RW",,0.008759,0,19
5088,"HUCHTMEIER, WK",,0.004626,0,13
5089,"MORAN, JM",,0.026663,0,47
5090,"MENDEZ, RH",,0.01842,0,18
5091,"RETTER, A",,0.298942,0,68
5092,"OFEK, EO",,0.162375,0,41
5093,"ZAHN, J",,0.001495,0,7
5094,"MEYNET, G",,0.006301,0,19
5095,"SITARIA, AP",,0.000212,0,1
5096,"MAZEH, T",,0.012346,0,26
5097,"KRYMOLOWSKI, Y",,0.000618,0,2
5098,"ROSENFELD, G",,0.003049,0,7
5099,"TAYLOR, CL",,0.002758,0,6
5100,"JAFFE, W",,0.006437,0,9
5101,"PUERARI, I",,0.001514,0,7
5102,"DOTTORI, H",,0.010663,0,28
5103,"COHEN, RL",,0.004496,0,4
5104,"GAO, Y",,0.010822,0,19
5105,"GRUENDL, RA",,0.004277,0,12
5106,"FLEMING, TA",,0.009974,0,6
5107,"GAGNE, M",,0.011727,0,11
5108,"PALLAVICINI, R",,0.014983,0,16
5109,"UCHIDA, Y",,0.009974,0,6
5110,"HAFNER, RM",,0.001226,0,4
5111,"SAXE, DH",,0.002988,0,3
5112,"DESCH, SJ",,0.000156,0,1
5113,"ROBERGE, WG",,0.000737,0,4
5114,"SKILLMAN, E",,0.000745,0,2
5115,"SCHMITT, HR",,0.004296,0,12
5116,"KINNEY, AL",,0.01801,0,23
5117,"STORCHIBERGMANN, T",,0.025296,0,28
5118,"LOAN, AJ",,0.014352,0,15
5119,"MIZUNO, T",,0.019745,0,22
5120,"SPAANS, M",,0.005683,0,17
5121,"GROSSAN, B",,0.073646,0,32
5122,"BRADT, HV",,0.030437,0,19
5123,"BRISSENDEN, RJV",,0.004929,0,5
5124,"SAKAO, T",,0.004929,0,5
5125,"LINDNER, A",,0.024744,0,35
5126,"ENGLMAIER, P",,0.001834,0,5
5127,"LISIO, RD",,0.00035,0,2
5128,"PURCELL, W",,0.146157,0,59
5129,"KUIPER, L",,0.183318,0,74
5130,"FINGER, M",,0.027391,0,13
5131,"MATTOX, J",,0.029999,0,18
5132,"THOMPSON, DJ",,0.051613,0,45
5133,"DUPUIS, J",,0.002349,0,9
5134,"VENNES, S",,0.000202,0,1
5135,"HOLDEN, BP",,0.014124,0,21
5136,"BROWN, JP",,0.002986,0,4
5137,"KURPIEWSKI, A",,0.00057,0,3
5138,"KURASZKIEWICZ, J",,0.000577,0,3
5139,"GIAZOTTO, A",,0.000431,0,2
5140,"MATIAS, J",,0.000655,0,4
5141,"TSVETKOV, DY",,0.007965,0,6
5142,"BARTUNOV, OS",,0.009057,0,11
5143,"POLLAS, C",,0.017582,0,19
5144,"EVANS, R",,0.007965,0,6
5145,"GRUZINOV, A",,0.032887,0,44
5146,"COWLEY, S",,0.000934,0,2
5147,"SUDAN, R",,0.000934,0,2
5148,"PINTO, PA",,0.010455,0,15
5149,"EASTMAN, RG",,0.00323,0,3
5150,"SMITH, R",,0.011469,0,13
5151,"FRENK, C",,0.038372,0,32
5152,"STRICKMAN, M",,0.018396,0,10
5153,"RAY, PS",,0.039905,0,43
5154,"ULMER, M",,0.138799,0,58
5155,"COE, M",,0.018396,0,10
5156,"BAKER, JC",,0.032581,0,42
5157,"ROULEAU, F",,0.000594,0,2
5158,"HENNING, T",,0.011576,0,37
5159,"STOGNIENKO, R",,0.000594,0,2
5160,"MENDEZ, V",,0.000333,0,1
5161,"ANTONIADIS, I",,0.000295,0,2
5162,"MAZUR, PO",,0.000295,0,2
5163,"JAHREISS, H",,0.002558,0,12
5164,"PARKER, Q",,0.002083,0,3
5165,"JONES, ME",,0.020241,0,30
5166,"SAUNDERS, R",,0.020539,0,31
5167,"LASENBY, AN",,0.036674,0,57
5168,"COTTER, G",,0.015875,0,19
5169,"EDGE, A",,0.021876,0,30
5170,"GRAINGE, K",,0.020241,0,30
5171,"HAYNES, T",,0.013336,0,14
5172,"LASENBY, A",,0.008732,0,15
5173,"POOLEY, G",,0.226854,0,84
5174,"ROTTGERING, H",,0.02627,0,25
5175,"SCHILD, R",,0.007867,0,18
5176,"ENGELS, ADD",,0.002863,0,4
5177,"GIZIS, JE",,0.024889,0,33
5178,"MORAN, EC",,0.031616,0,15
5179,"SHINKODA, I",,0.001099,0,4
5180,"ROCHA, G",,0.017212,0,26
5181,"HANCOCK, S",,0.004622,0,9
5182,"COCHRAN, WD",,0.002691,0,10
5183,"HATZES, AP",,0.008296,0,23
5184,"BUTLER, RP",,0.003801,0,10
5185,"MORI, M",,0.126835,0,57
5186,"RESHETNIKOV, V",,0.000722,0,2
5187,"UGGLA, C",,0.001498,0,8
5188,"LESAME, W",,0.001033,0,5
5189,"LESGOURGUES, J",,0.00181,0,9
5190,"HARADA, T",,0.009515,0,5
5191,"SANTOS, C",,0.000171,0,1
5192,"SCHERTLER, K",,0.000819,0,5
5193,"GREINER, C",,0.000682,0,4
5194,"THOMA, MH",,0.000682,0,4
5195,"ILLARIONOV, A",,0.006262,0,3
5196,"MATT, G",,0.247174,0,101
5197,"ABBAS, S",,0.000556,0,3
5198,"BLOK, ED",,0.000878,0,4
5199,"BARRIENTOS, LF",,0.001039,0,2
5200,"BLANCOPILLADO, JJ",,0.000576,0,3
5201,"NAGASAWA, M",,0.000777,0,3
5202,"NELSON, AE",,0.001706,0,4
5203,"GONZALEZ, AH",,0.004265,0,9
5204,"HENRIKSEN, R",,0.000512,0,3
5205,"WYSE, R",,0.029128,0,35
5206,"BISSANTZ, N",,0.000985,0,3
5207,"HEIM, T",,0.001267,0,2
5208,"FRIED, JW",,0.063856,0,25
5209,"LIANG, H",,0.002826,0,6
5210,"UNEWISSE, A",,0.001025,0,3
5211,"STENCEL, RE",,0.007942,0,6
5212,"CHIABERGE, M",,0.073945,0,24
5213,"PARK, S",,0.005411,0,9
5214,"DAME, JPFSLSTM",,0.000233,0,1
5215,"GOLDIN, AB",,0.00752,0,14
5216,"FOSSATI, G",,0.273028,0,84
5217,"KUNTH, D",,0.008372,0,23
5218,"MASHESSE, JM",,0.004202,0,11
5219,"MCNAMARA, BR",,0.02762,0,44
5220,"SELHAMMAR, M",,0,0,0
5221,"GOMEZ, JL",,0.002331,0,8
5222,"RAGA, AC",,0.003927,0,11
5223,"HARRIS, DE",,0.026665,0,38
5224,"BIRETTA, JA",,0.004019,0,7
5225,"JUNOR, W",,0.006872,0,15
5226,"PORETTI, E",,0.050087,0,40
5227,"PARDO, I",,0.000892,0,1
5228,"DECKERS, T",,0.032501,0,40
5229,"PEALE, SJ",,0,0,0
5230,"AKAN, C",,0.002189,0,5
5231,"BOSSI, M",,0.00466,0,10
5232,"KOEN, C",,0.004506,0,11
5233,"RODRIGUEZ, E",,0.002189,0,5
5234,"MANTEGAZZA, L",,0.02119,0,24
5235,"SRIDHAR, S",,0.000725,0,5
5236,"TOUMA, J",,0.000851,0,2
5237,"COLLABORATION, POHTA",,0,0,0
5238,"FLORES, H",,0.019156,0,22
5239,"MALLENORNELAS, G",,0.020335,0,31
5240,"EVE, MS",,0,0,0
5241,"PETROSIAN, AR",,0.001791,0,7
5242,"COMTE, G",,0.002544,0,7
5243,"COARER, EL",,0.001058,0,4
5244,"CHAKRABARTY, D",,0.077793,0,78
5245,"SPENCER, RE",,0.017102,0,22
5246,"REHM, JB",,0.0008,0,3
5247,"FANELLI, MN",,0.02316,0,32
5248,"TEAM, TUS",,0.001951,0,3
5249,"FRIACA, ACS",,0.002453,0,7
5250,"GONCALVES, DR",,0.003096,0,12
5251,"JAFELICE, LC",,0.000825,0,4
5252,"JATENCOPEREIRA, V",,0.001602,0,7
5253,"OPHER, R",,0.004173,0,12
5254,"ROBINSON, CR",,0.141067,0,65
5255,"CANOSA, C",,0.011202,0,5
5256,"TRIPATHY, DN",,0.000135,0,1
5257,"MISHRA, S",,0.000135,0,1
5258,"CORNETT, RH",,0.024597,0,38
5259,"RENAULT, ECC",,0.039769,0,41
5260,"AFONSO, C",,0.047622,0,57
5261,"AUBOURG, E",,0.040269,0,43
5262,"BAREYRE, P",,0.039769,0,41
5263,"BAUER, F",,0.039769,0,41
5264,"BREHIN, S",,0.039769,0,41
5265,"GLICENSTEIN, JF",,0.039769,0,41
5266,"GOLDMAN, B",,0.043397,0,49
5267,"GROS, M",,0.05625,0,71
5268,"HARDIN, D",,0.039769,0,41
5269,"KAT, JD",,0.039769,0,41
5270,"LAURENT, B",,0.039769,0,41
5271,"LESQUOY, E",,0.039769,0,41
5272,"MAGNEVILLE, C",,0.039769,0,41
5273,"MILSZTAJN, A",,0.039769,0,41
5274,"MOSCOSO, L",,0.039769,0,41
5275,"PALANQUEDELABROUILLE, N",,0.040269,0,43
5276,"QUEINNEC, F",,0.039769,0,41
5277,"RICH, J",,0.039769,0,41
5278,"SPIRO, M",,0.040269,0,43
5279,"VIGROUX, L",,0.059807,0,80
5280,"ZYLBERAJCH, S",,0.039769,0,41
5281,"CAVALIER, F",,0.040599,0,46
5282,"COUCHOT, F",,0.042061,0,45
5283,"MANSOUX, B",,0.039769,0,41
5284,"PERDEREAU, O",,0.039769,0,41
5285,"MOREAU, O",,0.039769,0,41
5286,"MAURICE, E",,0.039769,0,41
5287,"PREVOT, L",,0.039769,0,41
5288,"GRY, C",,0.040672,0,43
5289,"CHAR, S",,0.039769,0,41
5290,"GAL, RR",,0.138218,0,58
5291,"LONGO, G",,0.022407,0,29
5292,"LACEY, CG",,0.007599,0,11
5293,"MALONEY, PR",,0.008215,0,7
5294,"STUTZKI, J",,0.002752,0,13
5295,"GRAF, UU",,0.002621,0,12
5296,"HAAS, S",,0.002621,0,12
5297,"HONINGH, CE",,0.002621,0,12
5298,"HOTTGENROTH, D",,0.002621,0,12
5299,"JACOBS, K",,0.002621,0,12
5300,"SCHIEDER, R",,0.002621,0,12
5301,"SIMON, R",,0.002621,0,12
5302,"STAGUHN, J",,0.002621,0,12
5303,"WINNEWISSER, G",,0.002621,0,12
5304,"MARTIN, RN",,0.002621,0,12
5305,"PETERS, WL",,0.002621,0,12
5306,"MCMULLIN, JP",,0.002621,0,12
5307,"BARREIRO, RB",,0.010104,0,18
5308,"CRIDER, A",,0.030335,0,19
5309,"LIANG, EP",,0.032133,0,22
5310,"SMITH, IA",,0.186346,0,60
5311,"WALLER, WH",,0.023896,0,38
5312,"TEAM, TUITS",,0.001358,0,2
5313,"KIRKMAN, D",,0.011141,0,22
5314,"BERGSTROM, TACL",,0.00259,0,1
5315,"MIOCCHI, P",,0.00035,0,2
5316,"HAZEN, ML",,0.006562,0,1
5317,"PILDIS, R",,0.006741,0,11
5318,"EDER, JA",,0.000464,0,2
5319,"FUENTE, A",,0.003498,0,11
5320,"MARASTON, C",,0.003176,0,7
5321,"TEAM, UITS",,0.001358,0,2
5322,"SHEIKH, JA",,0.000692,0,3
5323,"WADSLEY, JW",,0.02057,0,26
5324,"GREASON, MR",,0.011608,0,19
5325,"CHENG, K",,0.007398,0,11
